season,week,player_id,pos,player_name,fantasy_points
2010,1,00-0000108,K,D.Akers,8.9
2010,1,00-0001231,P,J.Bidwell,0
2010,1,00-0004091,K,P.Dawson,-1
2010,1,00-0004161,QB,J.Delhomme,0.18000000000000008
2010,1,00-0004541,WR,D.Driver,13.5
2010,1,00-0005091,RB,K.Faulk,10.5
2010,1,00-0005106,QB,B.Favre,3.34
2010,1,00-0005231,WR,B.Finneran,0
2010,1,00-0005720,WR,J.Galloway,0
2010,1,00-0006101,TE,T.Gonzalez,7.5
2010,1,00-0006800,K,J.Hanson,2
2010,1,00-0007091,QB,M.Hasselbeck,24.7
2010,1,00-0009028,K,J.Kasay,12.600000000000001
2010,1,00-0009323,TE,J.Kleinsasser,1.6
2010,1,00-0010072,K,R.Longwell,3.1000000000000005
2010,1,00-0010346,QB,P.Manning,36.32
2010,1,00-0010373,K,O.Mare,7.5
2010,1,00-0010500,WR,D.Mason,3.6
2010,1,00-0011022,QB,D.McNabb,-1.46
2010,1,00-0011626,P,B.Moorman,0
2010,1,00-0011754,WR,R.Moss,9.4
2010,1,00-0011970,K,J.Nedney,4.6000000000000005
2010,1,00-0012478,WR,T.Owens,11.3
2010,1,00-0013694,FB,T.Richardson,1.9
2010,1,00-0014655,FB,M.Sellers,0.7
2010,1,00-0016098,RB,F.Taylor,10.700000000000001
2010,1,00-0016919,K,A.Vinatieri,5
2010,1,00-0017162,WR,H.Ward,15.8
2010,1,00-0017915,RB,R.Williams,7.7
2010,1,00-0019310,K,R.Lindell,3.1000000000000005
2010,1,00-0019484,RB,S.Morris,0.7
2010,1,00-0019596,QB,T.Brady,30.82
2010,1,00-0019641,RB,T.Jones,4.4
2010,1,00-0019646,K,S.Janikowski,4.4
2010,1,00-0019676,K,N.Rackers,11.9
2010,1,00-0019770,K,J.Feely,4.2
2010,1,00-0019778,K,L.Tynes,7.2
2010,1,00-0019921,P,J.Baker,0
2010,1,00-0020245,QB,M.Vick,22.3
2010,1,00-0020270,RB,C.Buckhalter,2
2010,1,00-0020337,WR,S.Smith,18
2010,1,00-0020397,WR,C.Ochocinco,31.9
2010,1,00-0020438,WR,T.Houshmandzadeh,3.7
2010,1,00-0020446,WR,C.Chambers,2.4000000000000004
2010,1,00-0020494,WR,S.Moss,13.2
2010,1,00-0020498,WR,R.Wayne,22.4
2010,1,00-0020507,FB,H.Evans,1.7000000000000002
2010,1,00-0020508,FB,M.Norris,1.3
2010,1,00-0020514,RB,M.Bennett,2.5
2010,1,00-0020516,TE,T.Heap,18.2
2010,1,00-0020531,QB,D.Brees,18.38
2010,1,00-0020536,RB,L.Tomlinson,9.8
2010,1,00-0020578,K,M.Bryant,8.100000000000001
2010,1,00-0020679,QB,Sh.Hill,-7.380000000000001
2010,1,00-0020737,K,J.Reed,6.200000000000001
2010,1,00-0020962,K,R.Bironas,8.3
2010,1,00-0020972,K,B.Cundiff,2.5
2010,1,00-0021148,TE,J.Shockey,6.300000000000001
2010,1,00-0021154,TE,D.Graham,6.6
2010,1,00-0021159,TE,J.Stevens,1.8
2010,1,00-0021163,WR,J.Gaffney,12.4
2010,1,00-0021179,RB,C.Portis,7.9
2010,1,00-0021182,RB,M.Morris,3
2010,1,00-0021190,WR,A.Randle El,1.8
2010,1,00-0021192,WR,D.Branch,9.1
2010,1,00-0021227,TE,J.Peelle,4.1
2010,1,00-0021231,QB,D.Garrard,28.3
2010,1,00-0021236,TE,R.McMichael,5.800000000000001
2010,1,00-0021273,TE,R.Royal,0
2010,1,00-0021314,RB,C.Taylor,10.3
2010,1,00-0021357,RB,R.Cartwright,1.5
2010,1,00-0021429,QB,C.Palmer,23.2
2010,1,00-0021508,WR,G.Lewis,1.7000000000000002
2010,1,00-0021547,TE,A.Gates,22.6
2010,1,00-0021570,WR,K.Osgood,9.4
2010,1,00-0021678,QB,T.Romo,15.78
2010,1,00-0021755,FB,E.Graham,2.8
2010,1,00-0021931,WR,K.Walter,10.4
2010,1,00-0021940,K,Josh.Brown,5.1000000000000005
2010,1,00-0021976,RB,L.Johnson,0.9
2010,1,00-0021982,WR,J.Gage,0
2010,1,00-0021999,WR,N.Burleson,2.9000000000000004
2010,1,00-0022044,WR,A.Johnson,6.300000000000001
2010,1,00-0022054,TE,V.Shiancoe,20.6
2010,1,00-0022055,QB,S.Wallace,1.9
2010,1,00-0022084,WR,A.Boldin,16.5
2010,1,00-0022097,WR,B.Lloyd,16.700000000000003
2010,1,00-0022127,TE,J.Witten,6.7
2010,1,00-0022156,WR,B.Johnson,3.4000000000000004
2010,1,00-0022165,TE,D.Clark,30
2010,1,00-0022178,RB,W.McGahee,6.199999999999999
2010,1,00-0022217,RB,M.Moore,1.3
2010,1,00-0022397,FB,V.Leach,0
2010,1,00-0022405,FB,L.Polite,3.3000000000000003
2010,1,00-0022414,WR,M.Floyd,7.800000000000001
2010,1,00-0022427,WR,W.Welker,25.4
2010,1,00-0022736,RB,S.Jackson,13.7
2010,1,00-0022737,K,N.Kaeding,2
2010,1,00-0022738,TE,C.Cooley,18
2010,1,00-0022746,TE,J.Dugan,2.8
2010,1,00-0022787,QB,M.Schaub,0.4800000000000002
2010,1,00-0022796,FB,M.Karney,0.9
2010,1,00-0022803,QB,E.Manning,15.82
2010,1,00-0022807,WR,B.Berrian,0.8
2010,1,00-0022811,WR,J.Cotchery,2.8
2010,1,00-0022821,RB,M.Turner,6.9
2010,1,00-0022840,RB,J.Jones,1.8
2010,1,00-0022874,K,J.Scobee,7.5
2010,1,00-0022897,FB,G.Jones,0.4
2010,1,00-0022909,WR,R.Williams,4.1
2010,1,00-0022910,WR,L.Evans,6.4
2010,1,00-0022921,WR,L.Fitzgerald,12.8
2010,1,00-0022922,TE,K.Winslow,8.2
2010,1,00-0022929,WR,D.Henderson,11.8
2010,1,00-0022942,QB,P.Rivers,16.92
2010,1,00-0022943,TE,B.Watson,5.5
2010,1,00-0022984,RB,R.Grant,5.5
2010,1,00-0022999,FB,J.Kuhn,8.5
2010,1,00-0023063,FB,L.Weaver,0
2010,1,00-0023108,TE,S.Spach,1
2010,1,00-0023176,WR,J.Cribbs,4.5600000000000005
2010,1,00-0023252,K,R.Gould,6.1000000000000005
2010,1,00-0023310,WR,L.Moore,4.300000000000001
2010,1,00-0023367,WR,N.Washington,17.8
2010,1,00-0023408,WR,G.Camarillo,3.9000000000000004
2010,1,00-0023436,QB,A.Smith,-7
2010,1,00-0023437,RB,R.Brown,18.5
2010,1,00-0023438,WR,B.Edwards,2.3
2010,1,00-0023439,RB,C.Benson,14.4
2010,1,00-0023440,RB,C.Williams,11.8
2010,1,00-0023452,WR,M.Williams,9.9
2010,1,00-0023457,WR,M.Clayton,19.4
2010,1,00-0023459,QB,A.Rodgers,7.42
2010,1,00-0023460,QB,J.Campbell,5.2
2010,1,00-0023462,WR,R.White,20.1
2010,1,00-0023465,TE,H.Miller,10
2010,1,00-0023482,K,M.Nugent,8.4
2010,1,00-0023490,WR,R.Parrish,11
2010,1,00-0023500,RB,F.Gore,13.3
2010,1,00-0023541,QB,K.Orton,11
2010,1,00-0023544,RB,M.Barber,6.5
2010,1,00-0023545,RB,B.Jacobs,10
2010,1,00-0023564,RB,D.Sproles,1.5
2010,1,00-0023570,WR,R.Williams,0
2010,1,00-0023612,TE,B.Scaife,14.7
2010,1,00-0023645,QB,D.Anderson,8.780000000000001
2010,1,00-0023662,QB,M.Cassel,1.6200000000000006
2010,1,00-0023679,TE,B.Bajema,5.8
2010,1,00-0023752,TE,D.Fells,6.5
2010,1,00-0023853,K,M.Prater,7.4
2010,1,00-0023921,WR,M.Austin,29.6
2010,1,00-0023968,WR,M.Spurlock,12.9
2010,1,00-0024204,RB,F.Jackson,3.9000000000000004
2010,1,00-0024217,RB,R.Bush,7.7
2010,1,00-0024218,QB,V.Young,22.66
2010,1,00-0024221,TE,V.Davis,17.3
2010,1,00-0024226,QB,J.Cutler,21.080000000000002
2010,1,00-0024242,RB,D.Williams,6.7
2010,1,00-0024243,TE,M.Lewis,19.1
2010,1,00-0024245,RB,J.Addai,12.3
2010,1,00-0024267,WR,G.Jennings,18.700000000000003
2010,1,00-0024268,TE,A.Fasano,9.600000000000001
2010,1,00-0024272,WR,D.Hester,2.7
2010,1,00-0024275,RB,M.Jones-Drew,15.8
2010,1,00-0024276,TE,T.Scheffler,14.3
2010,1,00-0024294,RB,J.Norwood,2.7
2010,1,00-0024301,TE,D.Thomas,2.3
2010,1,00-0024313,TE,O.Daniels,2.9
2010,1,00-0024315,FB,M.Robinson,2.2
2010,1,00-0024318,WR,B.Smith,3.2
2010,1,00-0024324,WR,J.Avant,6.6000000000000005
2010,1,00-0024332,RB,L.Washington,1.2000000000000002
2010,1,00-0024333,K,S.Gostkowski,2.2
2010,1,00-0024334,WR,B.Marshall,11.3
2010,1,00-0024359,RB,J.Harrison,6.9
2010,1,00-0024369,TE,J.King,0
2010,1,00-0024389,TE,Del.Walker,9.2
2010,1,00-0024447,WR,D.Aromashodu,11.600000000000001
2010,1,00-0024463,WR,B.Obomanu,1.6
2010,1,00-0024466,WR,M.Colston,10.2
2010,1,00-0024489,FB,A.Hall,0.8
2010,1,00-0024535,WR,E.Weems,6.1
2010,1,00-0024607,TE,D.Coats,0
2010,1,00-0024687,WR,D.Zeigler,2
2010,1,00-0024738,RB,E.Buckley,1.5
2010,1,00-0024813,RB,P.Thomas,19.6
2010,1,00-0025389,WR,C.Johnson,7.5
2010,1,00-0025394,RB,A.Peterson,14.100000000000001
2010,1,00-0025396,WR,T.Ginn,2.9000000000000004
2010,1,00-0025399,RB,M.Lynch,1.8
2010,1,00-0025410,WR,D.Bowe,2.3
2010,1,00-0025414,WR,R.Meachem,5.800000000000001
2010,1,00-0025417,WR,C.Davis,4.1
2010,1,00-0025418,TE,G.Olsen,9.7
2010,1,00-0025419,WR,A.Gonzalez,2.2
2010,1,00-0025423,QB,K.Kolb,-4.54
2010,1,00-0025425,TE,Z.Miller,10.3
2010,1,00-0025432,WR,D.Jarrett,6
2010,1,00-0025438,WR,S.Smith,7.3
2010,1,00-0025450,RB,B.Jackson,10.5
2010,1,00-0025460,WR,J.Jones,4.9
2010,1,00-0025461,WR,Y.Figurs,3.2
2010,1,00-0025462,WR,L.Robinson,10.3
2010,1,00-0025465,WR,J.Jones,3
2010,1,00-0025466,WR,M.Sims-Walker,0
2010,1,00-0025479,QB,T.Edwards,2.7600000000000007
2010,1,00-0025486,WR,J.Higgins,0.7
2010,1,00-0025524,FB,L.McClain,1.6
2010,1,00-0025529,WR,S.Breaston,19.700000000000003
2010,1,00-0025540,TE,K.Boss,3.1
2010,1,00-0025542,TE,D.Rosario,4.4
2010,1,00-0025549,TE,B.Celek,6.2
2010,1,00-0025559,WR,L.Naanee,22
2010,1,00-0025565,K,N.Folk,7.1000000000000005
2010,1,00-0025580,K,M.Crosby,13.5
2010,1,00-0025622,WR,C.Stuckey,6
2010,1,00-0025631,FB,J.Snelling,1.3
2010,1,00-0025633,RB,K.Darby,0.2
2010,1,00-0025637,RB,A.Bradshaw,18.3
2010,1,00-0025672,FB,T.Castille,1.3
2010,1,00-0025708,QB,M.Moore,-12.719999999999999
2010,1,00-0025824,K,G.Hartley,-4
2010,1,00-0025860,RB,B.Green-Ellis,2.7
2010,1,00-0025955,RB,A.Young,2.3
2010,1,00-0026000,WR,D.Bess,9.100000000000001
2010,1,00-0026003,K,D.Carpenter,5.5
2010,1,00-0026035,WR,D.Amendola,10.7
2010,1,00-0026069,RB,M.Tolbert,3.1
2010,1,00-0026123,TE,E.Moore,13.700000000000001
2010,1,00-0026138,K,C.Barth,6.9
2010,1,00-0026143,QB,M.Ryan,1.98
2010,1,00-0026144,RB,D.McFadden,29
2010,1,00-0026153,RB,J.Stewart,1.2000000000000002
2010,1,00-0026158,QB,J.Flacco,-3.38
2010,1,00-0026162,RB,F.Jones,8.4
2010,1,00-0026163,RB,R.Mendenhall,22
2010,1,00-0026164,RB,C.Johnson,32.5
2010,1,00-0026170,TE,D.Keller,3.3
2010,1,00-0026176,WR,J.Nelson,1.2000000000000002
2010,1,00-0026178,TE,J.Carlson,7.6
2010,1,00-0026182,WR,E.Royal,16.3
2010,1,00-0026184,RB,M.Forte,38.1
2010,1,00-0026189,WR,D.Jackson,6.5
2010,1,00-0026195,RB,R.Rice,7.7
2010,1,00-0026197,QB,C.Henne,2.18
2010,1,00-0026201,TE,M.Bennett,1.7000000000000002
2010,1,00-0026209,FB,J.Hester,1.6
2010,1,00-0026213,RB,J.Charles,18.000000000000004
2010,1,00-0026221,WR,E.Doucet,5.7
2010,1,00-0026224,WR,H.Douglas,6.4
2010,1,00-0026225,TE,C.Stevens,3.8
2010,1,00-0026229,RB,S.Slaton,3.4000000000000004
2010,1,00-0026231,TE,J.Finley,10.7
2010,1,00-0026235,WR,M.Manningham,12
2010,1,00-0026249,C,M.McGlynn,0.6
2010,1,00-0026262,RB,T.Choice,3.5999999999999996
2010,1,00-0026281,TE,G.Barnidge,0
2010,1,00-0026286,FB,J.Felton,0.7000000000000001
2010,1,00-0026289,RB,T.Hightower,19.9
2010,1,00-0026296,QB,D.Dixon,3.8399999999999994
2010,1,00-0026314,WR,J.Morgan,5.2
2010,1,00-0026323,FB,S.Larsen,0.9
2010,1,00-0026345,WR,P.Garcon,10.5
2010,1,00-0026364,WR,St. Johnson,6.5
2010,1,00-0026367,RB,P.Hillis,17
2010,1,00-0026373,RB,J.Forsett,9
2010,1,00-0026393,FB,M.Reece,0
2010,1,00-0026465,WR,A.Armstrong,2.1
2010,1,00-0026498,QB,M.Stafford,3.8200000000000003
2010,1,00-0026566,RB,I.Redman,3.4000000000000004
2010,1,00-0026598,RB,J.Johnson,0
2010,1,00-0026665,WR,J.Matthews,0
2010,1,00-0026780,WR,K.Ogletree,0
2010,1,00-0026796,RB,A.Foster,49.300000000000004
2010,1,00-0026858,K,G.Gano,8.8
2010,1,00-0026898,QB,M.Sanchez,-4.54
2010,1,00-0026899,RB,S.Greene,3.7
2010,1,00-0026901,WR,M.Wallace,8.2
2010,1,00-0026902,WR,R.Barden,0
2010,1,00-0026913,WR,J.Knox,8.2
2010,1,00-0026941,RB,B.Scott,7
2010,1,00-0026953,WR,S.Stroughter,5.2
2010,1,00-0026956,RB,L.Stephens-Howling,9.5
2010,1,00-0026963,TE,C.Morrah,3.1
2010,1,00-0026968,K,R.Succop,3
2010,1,00-0026983,WR,D.Heyward-Bey,2.1
2010,1,00-0026986,WR,M.Crabtree,2.7
2010,1,00-0026988,RB,K.Moreno,14.9
2010,1,00-0026993,QB,J.Freeman,13.680000000000001
2010,1,00-0026995,WR,J.Maclin,14.4
2010,1,00-0026996,TE,B.Pettigrew,1.6
2010,1,00-0026998,WR,P.Harvin,2.9000000000000004
2010,1,00-0027003,RB,D.Brown,1.2000000000000002
2010,1,00-0027005,WR,H.Nicks,29.5
2010,1,00-0027012,WR,B.Robiskie,1.1
2010,1,00-0027026,WR,M.Massaquoi,12.100000000000001
2010,1,00-0027029,RB,L.McCoy,18.2
2010,1,00-0027057,WR,B.Tate,6.1
2010,1,00-0027061,TE,J.Cook,0
2010,1,00-0027063,WR,D.Butler,8.3
2010,1,00-0027070,TE,T.Beckum,3.1
2010,1,00-0027076,WR,M.Thomas,13.4
2010,1,00-0027077,WR,B.Hartline,0
2010,1,00-0027080,RB,M.Goodson,5.6
2010,1,00-0027089,WR,L.Murphy,5.800000000000001
2010,1,00-0027092,WR,A.Collie,26.6
2010,1,00-0027119,K,D.Buehler,-2
2010,1,00-0027120,RB,J.Ringer,10.3
2010,1,00-0027125,TE,Z.Miller,2.8
2010,1,00-0027135,TE,B.Myers,1.5
2010,1,00-0027155,RB,R.Jennings,4.5
2010,1,00-0027157,TE,D.Gronkowski,1.2
2010,1,00-0027322,WR,D.Nelson,4.2
2010,1,00-0027349,WR,S.Williams,0
2010,1,00-0027352,WR,M.Komar,4.4
2010,1,00-0027356,WR,M.Moore,0
2010,1,00-0027419,FB,C.Gronkowski,0.8
2010,1,00-0027651,WR,D.McCluster,1.9
2010,1,00-0027656,TE,R.Gronkowski,8.1
2010,1,00-0027659,QB,J.Clausen,-2
2010,1,00-0027675,TE,E.Dickson,0
2010,1,00-0027681,WR,B.LaFell,3.7
2010,1,00-0027687,WR,J.Shipley,13.200000000000001
2010,1,00-0027695,TE,T.Moeaki,13.1
2010,1,00-0027700,WR,M.Gilyard,0
2010,1,00-0027702,WR,M.Williams,13
2010,1,00-0027713,TE,A.Hernandez,6.5
2010,1,00-0027732,TE,M.Hoomanawanui,2.8
2010,1,00-0027780,TE,N.Byham,1.5
2010,1,00-0027816,WR,M.Mariani,0
2010,1,00-0027854,QB,S.Bradford,-4.879999999999999
2010,1,00-0027861,RB,C.Spiller,3.4000000000000004
2010,1,00-0027864,RB,R.Mathews,9.2
2010,1,00-0027873,TE,J.Gresham,15.5
2010,1,00-0027876,QB,T.Tebow,0.2
2010,1,00-0027880,RB,J.Best,19.6
2010,1,00-0027902,WR,D.Bryant,11.600000000000001
2010,2,00-0000108,K,D.Akers,5
2010,2,00-0000865,QB,C.Batch,-4.5
2010,2,00-0003292,QB,K.Collins,8.360000000000001
2010,2,00-0004091,K,P.Dawson,-1
2010,2,00-0004541,WR,D.Driver,13.3
2010,2,00-0005091,RB,K.Faulk,4.7
2010,2,00-0005106,QB,B.Favre,-9
2010,2,00-0005231,WR,B.Finneran,11.6
2010,2,00-0005720,WR,J.Galloway,11.3
2010,2,00-0006101,TE,T.Gonzalez,5.9
2010,2,00-0006800,K,J.Hanson,7.9
2010,2,00-0007091,QB,M.Hasselbeck,6.42
2010,2,00-0009028,K,J.Kasay,1
2010,2,00-0009119,TE,R.Kelly,1.9
2010,2,00-0009323,TE,J.Kleinsasser,4
2010,2,00-0010072,K,R.Longwell,3.8000000000000003
2010,2,00-0010346,QB,P.Manning,30.900000000000002
2010,2,00-0010373,K,O.Mare,2
2010,2,00-0010500,WR,D.Mason,10.1
2010,2,00-0011022,QB,D.McNabb,24.04
2010,2,00-0011754,WR,R.Moss,11.8
2010,2,00-0011970,K,J.Nedney,2
2010,2,00-0012478,WR,T.Owens,8.2
2010,2,00-0014655,FB,M.Sellers,6.800000000000001
2010,2,00-0016098,RB,F.Taylor,2.6
2010,2,00-0016689,P,M.Turk,-2.7
2010,2,00-0016919,K,A.Vinatieri,8.8
2010,2,00-0017162,WR,H.Ward,1.4
2010,2,00-0017915,RB,R.Williams,3.5
2010,2,00-0019041,QB,B.Volek,-0.1
2010,2,00-0019310,K,R.Lindell,1
2010,2,00-0019484,RB,S.Morris,2.9000000000000004
2010,2,00-0019596,QB,T.Brady,6.92
2010,2,00-0019641,RB,T.Jones,10.8
2010,2,00-0019646,K,S.Janikowski,8.100000000000001
2010,2,00-0019676,K,N.Rackers,12.5
2010,2,00-0019770,K,J.Feely,-2
2010,2,00-0019778,K,L.Tynes,2
2010,2,00-0020245,QB,M.Vick,20.56
2010,2,00-0020270,RB,C.Buckhalter,9.4
2010,2,00-0020285,TE,A.Crumpler,0
2010,2,00-0020337,WR,S.Smith,15.600000000000001
2010,2,00-0020397,WR,C.Ochocinco,7.9
2010,2,00-0020438,WR,T.Houshmandzadeh,0
2010,2,00-0020446,WR,C.Chambers,5.800000000000001
2010,2,00-0020494,WR,S.Moss,16.6
2010,2,00-0020498,WR,R.Wayne,22.1
2010,2,00-0020507,FB,H.Evans,2.8
2010,2,00-0020508,FB,M.Norris,1
2010,2,00-0020516,TE,T.Heap,8.5
2010,2,00-0020531,QB,D.Brees,25.36
2010,2,00-0020536,RB,L.Tomlinson,14.700000000000001
2010,2,00-0020578,K,M.Bryant,10.9
2010,2,00-0020679,QB,Sh.Hill,11.5
2010,2,00-0020737,K,J.Reed,13.200000000000001
2010,2,00-0020804,FB,C.McIntyre,0.7
2010,2,00-0020962,K,R.Bironas,2.1
2010,2,00-0020972,K,B.Cundiff,4.800000000000001
2010,2,00-0021148,TE,J.Shockey,7.7
2010,2,00-0021154,TE,D.Graham,3.6
2010,2,00-0021159,TE,J.Stevens,0
2010,2,00-0021163,WR,J.Gaffney,3.5
2010,2,00-0021179,RB,C.Portis,16.8
2010,2,00-0021182,RB,M.Morris,0.8
2010,2,00-0021190,WR,A.Randle El,0.5
2010,2,00-0021192,WR,D.Branch,7.1
2010,2,00-0021216,RB,B.Westbrook,0
2010,2,00-0021231,QB,D.Garrard,-5.68
2010,2,00-0021314,RB,C.Taylor,2.5
2010,2,00-0021429,QB,C.Palmer,-5.42
2010,2,00-0021508,WR,G.Lewis,2.4000000000000004
2010,2,00-0021547,TE,A.Gates,27.7
2010,2,00-0021570,WR,K.Osgood,0
2010,2,00-0021678,QB,T.Romo,12.860000000000001
2010,2,00-0021755,FB,E.Graham,12.4
2010,2,00-0021929,TE,D.Lee,0.9
2010,2,00-0021931,WR,K.Walter,29.4
2010,2,00-0021940,K,Josh.Brown,-1
2010,2,00-0021976,RB,L.Johnson,-0.7000000000000001
2010,2,00-0021982,WR,J.Gage,10.4
2010,2,00-0021999,WR,N.Burleson,0.9
2010,2,00-0022044,WR,A.Johnson,31.3
2010,2,00-0022054,TE,V.Shiancoe,18.6
2010,2,00-0022055,QB,S.Wallace,3.56
2010,2,00-0022084,WR,A.Boldin,7.5
2010,2,00-0022097,WR,B.Lloyd,7.800000000000001
2010,2,00-0022127,TE,J.Witten,13.100000000000001
2010,2,00-0022143,FB,O.Mughelli,4
2010,2,00-0022156,WR,B.Johnson,0.9
2010,2,00-0022165,TE,D.Clark,22.3
2010,2,00-0022178,RB,W.McGahee,1
2010,2,00-0022217,RB,M.Moore,0.6
2010,2,00-0022288,RB,J.Wright,0.30000000000000004
2010,2,00-0022397,FB,V.Leach,3.5
2010,2,00-0022405,FB,L.Polite,2
2010,2,00-0022414,WR,M.Floyd,18.5
2010,2,00-0022427,WR,W.Welker,14.3
2010,2,00-0022736,RB,S.Jackson,16.5
2010,2,00-0022737,K,N.Kaeding,9.100000000000001
2010,2,00-0022738,TE,C.Cooley,17.4
2010,2,00-0022766,WR,P.Crayton,2.5
2010,2,00-0022787,QB,M.Schaub,34.58
2010,2,00-0022796,FB,M.Karney,0.6
2010,2,00-0022803,QB,E.Manning,6.540000000000001
2010,2,00-0022807,WR,B.Berrian,3.9000000000000004
2010,2,00-0022811,WR,J.Cotchery,12.7
2010,2,00-0022821,RB,M.Turner,9
2010,2,00-0022840,RB,J.Jones,1.2000000000000002
2010,2,00-0022864,QB,L.McCown,2.6999999999999997
2010,2,00-0022874,K,J.Scobee,10.200000000000001
2010,2,00-0022897,FB,G.Jones,1
2010,2,00-0022901,WR,E.Wilford,0.8
2010,2,00-0022909,WR,R.Williams,8.8
2010,2,00-0022921,WR,L.Fitzgerald,13.3
2010,2,00-0022922,TE,K.Winslow,16.3
2010,2,00-0022929,WR,D.Henderson,4.800000000000001
2010,2,00-0022942,QB,P.Rivers,26.36
2010,2,00-0022943,TE,B.Watson,12.2
2010,2,00-0022999,FB,J.Kuhn,4.1
2010,2,00-0023176,WR,J.Cribbs,15.5
2010,2,00-0023252,K,R.Gould,10.8
2010,2,00-0023367,WR,N.Washington,12.9
2010,2,00-0023408,WR,G.Camarillo,0.8
2010,2,00-0023436,QB,A.Smith,17.3
2010,2,00-0023437,RB,R.Brown,10.3
2010,2,00-0023438,WR,B.Edwards,15
2010,2,00-0023439,RB,C.Benson,9.8
2010,2,00-0023440,RB,C.Williams,7.4
2010,2,00-0023452,WR,M.Williams,1.2000000000000002
2010,2,00-0023457,WR,M.Clayton,16.4
2010,2,00-0023459,QB,A.Rodgers,30.700000000000003
2010,2,00-0023460,QB,J.Campbell,-3.119999999999999
2010,2,00-0023462,WR,R.White,19.8
2010,2,00-0023465,TE,H.Miller,2.3
2010,2,00-0023482,K,M.Nugent,17.5
2010,2,00-0023490,WR,R.Parrish,6.300000000000001
2010,2,00-0023500,RB,F.Gore,36.800000000000004
2010,2,00-0023541,QB,K.Orton,25.28
2010,2,00-0023544,RB,M.Barber,5.1
2010,2,00-0023545,RB,B.Jacobs,1.3
2010,2,00-0023564,RB,D.Sproles,13.5
2010,2,00-0023570,WR,R.Williams,4.4
2010,2,00-0023612,TE,B.Scaife,6
2010,2,00-0023630,TE,J.Dreessen,4.800000000000001
2010,2,00-0023645,QB,D.Anderson,-9.059999999999999
2010,2,00-0023662,QB,M.Cassel,-5.46
2010,2,00-0023679,TE,B.Bajema,3.3
2010,2,00-0023752,TE,D.Fells,5.6
2010,2,00-0023774,FB,N.Tahi,0.6
2010,2,00-0023853,K,M.Prater,6
2010,2,00-0023921,WR,M.Austin,22.700000000000003
2010,2,00-0023968,WR,M.Spurlock,-1
2010,2,00-0024011,RB,M.Bell,0
2010,2,00-0024204,RB,F.Jackson,11.4
2010,2,00-0024217,RB,R.Bush,12.9
2010,2,00-0024218,QB,V.Young,-5.659999999999999
2010,2,00-0024221,TE,V.Davis,15.8
2010,2,00-0024226,QB,J.Cutler,31.38
2010,2,00-0024242,RB,D.Williams,11.4
2010,2,00-0024243,TE,M.Lewis,16
2010,2,00-0024245,RB,J.Addai,15.8
2010,2,00-0024267,WR,G.Jennings,6.1
2010,2,00-0024268,TE,A.Fasano,0
2010,2,00-0024272,WR,D.Hester,17.7
2010,2,00-0024275,RB,M.Jones-Drew,6.8
2010,2,00-0024276,TE,T.Scheffler,1.5
2010,2,00-0024301,TE,D.Thomas,11
2010,2,00-0024313,TE,O.Daniels,5.4
2010,2,00-0024315,FB,M.Robinson,3.2
2010,2,00-0024321,TE,G.Mills,3.4000000000000004
2010,2,00-0024324,WR,J.Avant,5.300000000000001
2010,2,00-0024332,RB,L.Washington,2.2
2010,2,00-0024333,K,S.Gostkowski,-1
2010,2,00-0024334,WR,B.Marshall,10.600000000000001
2010,2,00-0024359,RB,J.Harrison,9.3
2010,2,00-0024369,TE,J.King,0
2010,2,00-0024389,TE,Del.Walker,5.6
2010,2,00-0024408,QB,B.Gradkowski,3.9800000000000004
2010,2,00-0024460,RB,Q.Ganther,0
2010,2,00-0024463,WR,B.Obomanu,10.5
2010,2,00-0024465,WR,D.Anderson,0.6
2010,2,00-0024466,WR,M.Colston,11.2
2010,2,00-0024489,FB,A.Hall,2.3
2010,2,00-0024559,RB,D.Ware,3
2010,2,00-0024687,WR,D.Zeigler,0.7
2010,2,00-0024813,RB,P.Thomas,16.3
2010,2,00-0025389,WR,C.Johnson,14.5
2010,2,00-0025394,RB,A.Peterson,32.6
2010,2,00-0025399,RB,M.Lynch,7.9
2010,2,00-0025410,WR,D.Bowe,8
2010,2,00-0025414,WR,R.Meachem,0
2010,2,00-0025417,WR,C.Davis,8.8
2010,2,00-0025418,TE,G.Olsen,11.9
2010,2,00-0025425,TE,Z.Miller,10.9
2010,2,00-0025438,WR,S.Smith,7
2010,2,00-0025450,RB,B.Jackson,11.4
2010,2,00-0025460,WR,J.Jones,16.3
2010,2,00-0025462,WR,L.Robinson,0.9
2010,2,00-0025465,WR,J.Jones,11.2
2010,2,00-0025466,WR,M.Sims-Walker,24.5
2010,2,00-0025479,QB,T.Edwards,-7.719999999999999
2010,2,00-0025486,WR,J.Higgins,0
2010,2,00-0025524,FB,L.McClain,1.8
2010,2,00-0025529,WR,S.Breaston,2.5
2010,2,00-0025542,TE,D.Rosario,9.7
2010,2,00-0025544,WR,D.Clowney,0
2010,2,00-0025549,TE,B.Celek,7.7
2010,2,00-0025559,WR,L.Naanee,2.4000000000000004
2010,2,00-0025565,K,N.Folk,10.5
2010,2,00-0025580,K,M.Crosby,10.8
2010,2,00-0025602,TE,B.Patrick,2.1
2010,2,00-0025622,WR,C.Stuckey,2.1
2010,2,00-0025631,FB,J.Snelling,44.1
2010,2,00-0025633,RB,K.Darby,0.5
2010,2,00-0025637,RB,A.Bradshaw,10.9
